Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim_year,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28474176,MDG_0000000025,GNB,FJI,2002,96.9,96.9,2022-05-09T15:22:25Z,2002,1/1/2002,12/31/2002
28474177,MDG_0000000025,GNB,FJI,2003,96.7,96.7,2022-05-09T15:22:25Z,2003,1/1/2003,12/31/2003
28474178,MDG_0000000025,GNB,FJI,2004,97,97,2022-05-09T15:22:25Z,2004,1/1/2004,12/31/2004
28474179,MDG_0000000025,GNB,FJI,2005,97.2,97.2,2022-05-09T15:22:25Z,2005,1/1/2005,12/31/2005
28474180,MDG_0000000025,GNB,FJI,2006,99.3,99.3,2022-05-09T15:22:25Z,2006,1/1/2006,12/31/2006
28474181,MDG_0000000025,GNB,FJI,2007,99,99,2022-05-09T15:22:25Z,2007,1/1/2007,12/31/2007
28474182,MDG_0000000025,GNB,FJI,2008,98.8,98.8,2022-05-09T15:22:25Z,2008,1/1/2008,12/31/2008
28474183,MDG_0000000025,GNB,FJI,2009,99.8,99.8,2022-05-09T15:22:25Z,2009,1/1/2009,12/31/2009
28474184,MDG_0000000025,GNB,FJI,2010,99.7,99.7,2022-05-09T15:22:25Z,2010,1/1/2010,12/31/2010
28474185,MDG_0000000025,GNB,FJI,2011,99.6,99.6,2022-05-09T15:22:25Z,2011,1/1/2011,12/31/2011
28474186,MDG_0000000025,GNB,FJI,2012,99.3,99.3,2022-05-09T15:22:25Z,2012,1/1/2012,12/31/2012
28474187,MDG_0000000025,GNB,FJI,2013,98.8,98.8,2022-05-09T15:22:25Z,2013,1/1/2013,12/31/2013
28474188,MDG_0000000025,GNQ,FJI,2014,99.7,99.7,2022-05-09T15:22:25Z,2014,1/1/2014,12/31/2014
28474189,MDG_0000000025,GNQ,FJI,2015,99.9,99.9,2022-05-09T15:22:25Z,2015,1/1/2015,12/31/2015
28474190,MDG_0000000025,GNQ,FJI,2016,99.8,99.8,2022-05-09T15:22:25Z,2016,1/1/2016,12/31/2016
28474191,MDG_0000000025,GNQ,FJI,2021,99.8,99.8,2022-05-09T15:22:25Z,2021,1/1/2021,12/31/2021
28474192,MDG_0000000025,GNQ,FIN,2000,99.9,99.9,2022-05-09T15:22:25Z,2000,1/1/2000,12/31/2000
28474193,MDG_0000000025,GNQ,FIN,2001,99.9,99.9,2022-05-09T15:22:25Z,2001,1/1/2001,12/31/2001
28474194,MDG_0000000025,GNQ,FIN,2002,99.9,99.9,2022-05-09T15:22:25Z,2002,1/1/2002,12/31/2002
28474195,MDG_0000000025,GNQ,FIN,2003,99.9,99.9,2022-05-09T15:22:25Z,2003,1/1/2003,12/31/2003
28474196,MDG_0000000025,GNQ,FIN,2004,99.8,99.8,2022-05-09T15:22:25Z,2004,1/1/2004,12/31/2004
28474197,MDG_0000000025,GNQ,FIN,2005,99.9,99.9,2022-05-09T15:22:25Z,2005,1/1/2005,12/31/2005
28474198,MDG_0000000025,GNQ,FIN,2006,99.8,99.8,2022-05-09T15:22:25Z,2006,1/1/2006,12/31/2006
28474199,MDG_0000000025,GNQ,FIN,2007,99.8,99.8,2022-05-09T15:22:25Z,2007,1/1/2007,12/31/2007
28474200,MDG_0000000025,GRC,FIN,2008,99.8,99.8,2022-05-09T15:22:25Z,2008,1/1/2008,12/31/2008
28474201,MDG_0000000025,GRC,FIN,2009,99.8,99.8,2022-05-09T15:22:25Z,2009,1/1/2009,12/31/2009
28474202,MDG_0000000025,GRC,FIN,2010,99.8,99.8,2022-05-09T15:22:25Z,2010,1/1/2010,12/31/2010
28474203,MDG_0000000025,GRC,FIN,2011,99.8,99.8,2022-05-09T15:22:25Z,2011,1/1/2011,12/31/2011
28474204,MDG_0000000025,GRC,FIN,2012,99.8,99.8,2022-05-09T15:22:25Z,2012,1/1/2012,12/31/2012
28474205,MDG_0000000025,GRC,FIN,2013,99.7,99.7,2022-05-09T15:22:26Z,2013,1/1/2013,12/31/2013
28474206,MDG_0000000025,GRC,FIN,2014,99.7,99.7,2022-05-09T15:22:26Z,2014,1/1/2014,12/31/2014
28474207,MDG_0000000025,GRC,FIN,2015,99.7,99.7,2022-05-09T15:22:26Z,2015,1/1/2015,12/31/2015
28474208,MDG_0000000025,GRC,FIN,2016,99.6,99.6,2022-05-09T15:22:26Z,2016,1/1/2016,12/31/2016
28474209,MDG_0000000025,GRC,FIN,2017,99.6,99.6,2022-05-09T15:22:26Z,2017,1/1/2017,12/31/2017
28474210,MDG_0000000025,GRC,FIN,2018,99.6,99.6,2022-05-09T15:22:26Z,2018,1/1/2018,12/31/2018
28474211,MDG_0000000025,GRC,FIN,2019,99.5,99.5,2022-05-09T15:22:26Z,2019,1/1/2019,12/31/2019
28474212,MDG_0000000025,GRD,FIN,2020,99.6,99.6,2022-05-09T15:22:26Z,2020,1/1/2020,12/31/2020
28474213,MDG_0000000025,GRD,FRA,2001,99.6,99.6,2022-05-09T15:22:26Z,2001,1/1/2001,12/31/2001
28474214,MDG_0000000025,GRD,FRA,2004,98,98,2022-05-09T15:22:26Z,2004,1/1/2004,12/31/2004
28474215,MDG_0000000025,GRD,FRA,2005,97.9,97.9,2022-05-09T15:22:26Z,2005,1/1/2005,12/31/2005
28474216,MDG_0000000025,GRD,FRA,2006,98.3,98.3,2022-05-09T15:22:26Z,2006,1/1/2006,12/31/2006
28474217,MDG_0000000025,GRD,FRA,2007,98.1,98.1,2022-05-09T15:22:26Z,2007,1/1/2007,12/31/2007
28474218,MDG_0000000025,GRD,FRA,2008,98,98,2022-05-09T15:22:26Z,2008,1/1/2008,12/31/2008
28474219,MDG_0000000025,GRD,FRA,2009,97.9,97.9,2022-05-09T15:22:26Z,2009,1/1/2009,12/31/2009
28474220,MDG_0000000025,GRD,FRA,2010,97.5,97.5,2022-05-09T15:22:26Z,2010,1/1/2010,12/31/2010
28474221,MDG_0000000025,GRD,FRA,2011,96.2,96.2,2022-05-09T15:22:26Z,2011,1/1/2011,12/31/2011
28474222,MDG_0000000025,GRD,FRA,2012,97.1,97.1,2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474223,MDG_0000000025,GRD,FRA,2013,98.3,98.3,2022-05-09T15:22:26Z,2013,1/1/2013,12/31/2013
28474224,MDG_0000000025,GTM,FRA,2014,98.3,98.3,2022-05-09T15:22:26Z,2014,1/1/2014,12/31/2014
28474225,MDG_0000000025,GTM,FRA,2015,97.7,97.7,2022-05-09T15:22:26Z,2015,1/1/2015,12/31/2015
28474226,MDG_0000000025,GTM,FRA,2016,97.4,97.4,2022-05-09T15:22:26Z,2016,1/1/2016,12/31/2016
28474227,MDG_0000000025,GTM,FRA,2017,98,98,2022-05-09T15:22:26Z,2017,1/1/2017,12/31/2017
28474228,MDG_0000000025,GTM,FRA,2018,98.1,98.1,2022-05-09T15:22:26Z,2018,1/1/2018,12/31/2018
28474229,MDG_0000000025,GTM,FRA,2019,97.6,97.6,2022-05-09T15:22:26Z,2019,1/1/2019,12/31/2019
28474230,MDG_0000000025,GTM,DJI,2003,60.6,60.6,2022-05-09T15:22:26Z,2003,1/1/2003,12/31/2003
28474231,MDG_0000000025,GTM,DJI,2006,78.4,78.4,2022-05-09T15:22:26Z,2006,1/1/2006,12/31/2006
28474232,MDG_0000000025,GTM,DJI,2012,87.4,87.4,2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474233,MDG_0000000025,GTM,GAB,2001,85.5,85.5,2022-05-09T15:22:26Z,2000-2001,1/1/2000,12/31/2001
28474234,MDG_0000000025,GTM,GAB,2012,89.3,89.3,2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474235,MDG_0000000025,GTM,GEO,2000,95.5,95.5,2022-05-09T15:22:26Z,2000,1/1/2000,12/31/2000
28474236,MDG_0000000025,GUY,GEO,2001,96.6,96.6,2022-05-09T15:22:26Z,2001,1/1/2001,12/31/2001
28474237,MDG_0000000025,GUY,GEO,2002,97.4,97.4,2022-05-09T15:22:26Z,2002,1/1/2002,12/31/2002
28474238,MDG_0000000025,GUY,GEO,2003,97.2,97.2,2022-05-09T15:22:26Z,2003,1/1/2003,12/31/2003
28474239,MDG_0000000025,GUY,GEO,2004,97.5,97.5,2022-05-09T15:22:26Z,2004,1/1/2004,12/31/2004
28474240,MDG_0000000025,GUY,GEO,2005,98.3,98.3,2022-05-09T15:22:26Z,2005,1/1/2005,12/31/2005
28474241,MDG_0000000025,GUY,GEO,2006,98.8,98.8,2022-05-09T15:22:26Z,2006,1/1/2006,12/31/2006
28474242,MDG_0000000025,GUY,GEO,2007,99.4,99.4,2022-05-09T15:22:26Z,2007,1/1/2007,12/31/2007
28474243,MDG_0000000025,GUY,GEO,2008,99.6,99.6,2022-05-09T15:22:26Z,2008,1/1/2008,12/31/2008
28474244,MDG_0000000025,GUY,GEO,2009,99.7,99.7,2022-05-09T15:22:26Z,2009,1/1/2009,12/31/2009
28474245,MDG_0000000025,GUY,GEO,2010,99.6,99.6,2022-05-09T15:22:26Z,2010,1/1/2010,12/31/2010
28474246,MDG_0000000025,GUY,GEO,2011,99.8,99.8,2022-05-09T15:22:26Z,2011,1/1/2011,12/31/2011
28474247,MDG_0000000025,GUY,GEO,2012,99.8,99.8,2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474248,MDG_0000000025,HND,GEO,2013,99.9,99.9,2022-05-09T15:22:27Z,2013,1/1/2013,12/31/2013
28474249,MDG_0000000025,HND,GEO,2014,99.9,99.9,2022-05-09T15:22:27Z,2014,1/1/2014,12/31/2014
28474250,MDG_0000000025,HND,GEO,2015,99.9,99.9,2022-05-09T15:22:27Z,2015,1/1/2015,12/31/2015
28474251,MDG_0000000025,HND,GEO,2016,99.9,99.9,2022-05-09T15:22:27Z,2016,1/1/2016,12/31/2016
28474252,MDG_0000000025,HND,GEO,2017,99.9,99.9,2022-05-09T15:22:27Z,2017,1/1/2017,12/31/2017
28474253,MDG_0000000025,HND,GEO,2018,99.8,99.8,2022-05-09T15:22:27Z,2018,1/1/2018,12/31/2018
28474254,MDG_0000000025,HND,GEO,2019,99.8,99.8,2022-05-09T15:22:27Z,2019,1/1/2019,12/31/2019
28474255,MDG_0000000025,HND,GEO,2020,99.8,99.8,2022-05-09T15:22:27Z,2020,1/1/2020,12/31/2020
28474256,MDG_0000000025,HND,GMB,2000,51.6,51.6,2022-05-09T15:22:27Z,2000,1/1/2000,12/31/2000
28474257,MDG_0000000025,HND,GMB,2006,52.1,52.1,2022-05-09T15:22:27Z,2005-2006,1/1/2005,12/31/2006
28474258,MDG_0000000025,HND,GMB,2010,56.1,56.1,2022-05-09T15:22:27Z,2010,1/1/2010,12/31/2010
28474259,MDG_0000000025,HND,GMB,2013,57.2,57.2,2022-05-09T15:22:27Z,2013,1/1/2013,12/31/2013
28474260,MDG_0000000025,HRV,GMB,2018,82.7,82.7,2022-05-09T15:22:27Z,2018,1/1/2018,12/31/2018
28474261,MDG_0000000025,HRV,GMB,2020,83.8,83.8,2022-05-09T15:22:27Z,2019-2020,1/1/2019,12/31/2020
28474262,MDG_0000000025,HRV,PSE,2000,97.4,97.4,2022-05-09T15:22:27Z,2000,1/1/2000,12/31/2000
28474263,MDG_0000000025,HRV,PSE,2004,98.3,98.3,2022-05-09T15:22:27Z,2004,1/1/2004,12/31/2004
28474264,MDG_0000000025,HRV,PSE,2006,96.6,96.6,2022-05-09T15:22:27Z,2006,1/1/2006,12/31/2006
28474265,MDG_0000000025,HRV,PSE,2010,99,99,2022-05-09T15:22:27Z,2010,1/1/2010,12/31/2010
28474266,MDG_0000000025,HRV,PSE,2014,99.6,99.6,2022-05-09T15:22:27Z,2014,1/1/2014,12/31/2014
28474267,MDG_0000000025,HRV,PSE,2020,99.7,99.7,2022-05-09T15:22:27Z,2019-2020,1/1/2019,12/31/2020
28474268,MDG_0000000025,HRV,DEU,2000,98.6,98.6,2022-05-09T15:22:27Z,2000,1/1/2000,12/31/2000
28474269,MDG_0000000025,HRV,DEU,2001,98.6,98.6,2022-05-09T15:22:27Z,2001,1/1/2001,12/31/2001
28474270,MDG_0000000025,HRV,DEU,2002,98.6,98.6,2022-05-09T15:22:27Z,2002,1/1/2002,12/31/2002
28474271,MDG_0000000025,HRV,DEU,2003,98.6,98.6,2022-05-09T15:22:27Z,2003,1/1/2003,12/31/2003
28474272,MDG_0000000025,HTI,DEU,2004,98.2,98.2,2022-05-09T15:22:27Z,2004,1/1/2004,12/31/2004
28474273,MDG_0000000025,HTI,DEU,2005,98.2,98.2,2022-05-09T15:22:27Z,2005,1/1/2005,12/31/2005
28474274,MDG_0000000025,HTI,DEU,2006,98.4,98.4,2022-05-09T15:22:27Z,2006,1/1/2006,12/31/2006
28474275,MDG_0000000025,HTI,DEU,2007,98.4,98.4,2022-05-09T15:22:27Z,2007,1/1/2007,12/31/2007
28474276,MDG_0000000025,HTI,DEU,2008,98.5,98.5,2022-05-09T15:22:27Z,2008,1/1/2008,12/31/2008
28474277,MDG_0000000025,HTI,DEU,2009,98.3,98.3,2022-05-09T15:22:27Z,2009,1/1/2009,12/31/2009
28474278,MDG_0000000025,HTI,DEU,2010,96.8,96.8,2022-05-09T15:22:27Z,2010,1/1/2010,12/31/2010
28474279,MDG_0000000025,HTI,DEU,2011,96.9,96.9,2022-05-09T15:22:27Z,2011,1/1/2011,12/31/2011
28474280,MDG_0000000025,HTI,DEU,2012,97,97,2022-05-09T15:22:27Z,2012,1/1/2012,12/31/2012
28474281,MDG_0000000025,HTI,DEU,2013,96.9,96.9,2022-05-09T15:22:27Z,2013,1/1/2013,12/31/2013
28474282,MDG_0000000025,HTI,DEU,2014,96.9,96.9,2022-05-09T15:22:27Z,2014,1/1/2014,12/31/2014
28474283,MDG_0000000025,HTI,DEU,2015,97.1,97.1,2022-05-09T15:22:27Z,2015,1/1/2015,12/31/2015
28474284,MDG_0000000025,HUN,DEU,2016,96.2,96.2,2022-05-09T15:22:27Z,2016,1/1/2016,12/31/2016
28474285,MDG_0000000025,HUN,DEU,2017,97.1,97.1,2022-05-09T15:22:27Z,2017,1/1/2017,12/31/2017
28474286,MDG_0000000025,HUN,DEU,2018,96.2,96.2,2022-05-09T15:22:27Z,2018,1/1/2018,12/31/2018
28474287,MDG_0000000025,HUN,DEU,2019,96.2,96.2,2022-05-09T15:22:27Z,2019,1/1/2019,12/31/2019
28474288,MDG_0000000025,HUN,GHA,2003,47.1,47.1,2022-05-09T15:22:27Z,2003,1/1/2003,12/31/2003
28474289,MDG_0000000025,HUN,GHA,2006,49.7,49.7,2022-05-09T15:22:27Z,2006,1/1/2006,12/31/2006
28474290,MDG_0000000025,HUN,GHA,2007,55.2,55.2,2022-05-09T15:22:27Z,2007,1/1/2007,12/31/2007
28474291,MDG_0000000025,HUN,GHA,2008,54.7,54.7,2022-05-09T15:22:27Z,2008,1/1/2008,12/31/2008
28474292,MDG_0000000025,HUN,GHA,2011,67.2,67.2,2022-05-09T15:22:27Z,2011,1/1/2011,12/31/2011
28474293,MDG_0000000025,HUN,GHA,2014,70.8,70.8,2022-05-09T15:22:27Z,2014,1/1/2014,12/31/2014
28474294,MDG_0000000025,HUN,GHA,2017,78.1,78.1,2022-05-09T15:22:28Z,2017,1/1/2017,12/31/2017
28474295,MDG_0000000025,HUN,GHA,2018,78.9,78.9,2022-05-09T15:22:28Z,2017-2018,1/1/2017,12/31/2018
28474296,MDG_0000000025,IDN,KIR,2000,85,85,2022-05-09T15:22:28Z,2000,1/1/2000,12/31/2000
28474297,MDG_0000000025,IDN,KIR,2002,76,76,2022-05-09T15:22:28Z,2002,1/1/2002,12/31/2002
28474298,MDG_0000000025,IDN,KIR,2005,63,63,2022-05-09T15:22:28Z,2005,1/1/2005,12/31/2005
28474299,MDG_0000000025,IDN,KIR,2008,65,65,2022-05-09T15:22:28Z,2008,1/1/2008,12/31/2008
28474300,MDG_0000000025,IDN,KIR,2009,79.8,79.8,2022-05-09T15:22:28Z,2009,1/1/2009,12/31/2009
28474301,MDG_0000000025,IDN,KIR,2010,98.3,98.3,2022-05-09T15:22:28Z,2010,1/1/2010,12/31/2010
28474302,MDG_0000000025,IDN,KIR,2019,91.9,91.9,2022-05-09T15:22:28Z,2018-2019,1/1/2018,12/31/2019
28474303,MDG_0000000025,IDN,GRC,2000,99.9,99.94,2022-05-09T15:22:28Z,2000,1/1/2000,12/31/2000
28474304,MDG_0000000025,IDN,GRC,2001,100,99.95,2022-05-09T15:22:28Z,2001,1/1/2001,12/31/2001
28474305,MDG_0000000025,IDN,GRC,2002,100,99.96,2022-05-09T15:22:28Z,2002,1/1/2002,12/31/2002
28474306,MDG_0000000025,IDN,GRC,2003,100,99.98,2022-05-09T15:22:28Z,2003,1/1/2003,12/31/2003
28474307,MDG_0000000025,IDN,GRC,2004,100,99.97,2022-05-09T15:22:28Z,2004,1/1/2004,12/31/2004
28474308,MDG_0000000025,IND,GRC,2005,100,99.97,2022-05-09T15:22:28Z,2005,1/1/2005,12/31/2005
28474309,MDG_0000000025,IND,GRC,2006,100,99.99,2022-05-09T15:22:28Z,2006,1/1/2006,12/31/2006
28474310,MDG_0000000025,IND,GRC,2007,100,99.98,2022-05-09T15:22:28Z,2007,1/1/2007,12/31/2007
28474311,MDG_0000000025,IND,GRC,2008,100,99.97,2022-05-09T15:22:28Z,2008,1/1/2008,12/31/2008
28474312,MDG_0000000025,IND,GRC,2009,100,99.95,2022-05-09T15:22:28Z,2009,1/1/2009,12/31/2009
28474313,MDG_0000000025,IND,GRC,2010,100,99.96,2022-05-09T15:22:28Z,2010,1/1/2010,12/31/2010
28474314,MDG_0000000025,IND,GRC,2011,100,99.96,2022-05-09T15:22:28Z,2011,1/1/2011,12/31/2011
28474315,MDG_0000000025,IND,GRC,2012,99.9,99.91,2022-05-09T15:22:28Z,2012,1/1/2012,12/31/2012
28474316,MDG_0000000025,IND,GRC,2013,99.9,99.91,2022-05-09T15:22:28Z,2013,1/1/2013,12/31/2013
28474317,MDG_0000000025,IND,GRC,2014,99.9,99.93,2022-05-09T15:22:28Z,2014,1/1/2014,12/31/2014
28474318,MDG_0000000025,IND,GRC,2015,99.9,99.94,2022-05-09T15:22:28Z,2015,1/1/2015,12/31/2015
28474319,MDG_0000000025,IND,GRC,2016,99.9,99.94,2022-05-09T15:22:28Z,2016,1/1/2016,12/31/2016
28474320,MDG_0000000025,IRL,GRC,2017,99.9,99.93,2022-05-09T15:22:28Z,2017,1/1/2017,12/31/2017
28474321,MDG_0000000025,IRL,GRC,2018,99.9,99.9,2022-05-09T15:22:28Z,2018,1/1/2018,12/31/2018
28474322,MDG_0000000025,IRL,GRD,2000,100,100,2022-05-09T15:22:28Z,2000,1/1/2000,12/31/2000
28474323,MDG_0000000025,IRL,GRD,2003,100,100,2022-05-09T15:22:28Z,2003,1/1/2003,12/31/2003
28474324,MDG_0000000025,IRL,GRD,2005,100,100,2022-05-09T15:22:28Z,2005,1/1/2005,12/31/2005
28474325,MDG_0000000025,IRL,GRD,2007,98.8,98.8,2022-05-09T15:22:28Z,2007,1/1/2007,12/31/2007
28474326,MDG_0000000025,IRL,GRD,2009,100,100,2022-05-09T15:22:28Z,2009,1/1/2009,12/31/2009
28474327,MDG_0000000025,IRL,GRD,2011,100,100,2022-05-09T15:22:28Z,2011,1/1/2011,12/31/2011
28474328,MDG_0000000025,IRL,GRD,2012,99,99,2022-05-09T15:22:28Z,2012,1/1/2012,12/31/2012
28474329,MDG_0000000025,IRL,GRD,2013,99,99,2022-05-09T15:22:28Z,2013,1/1/2013,12/31/2013
28474330,MDG_0000000025,IRL,GRD,2014,99,99,2022-05-09T15:22:28Z,2014,1/1/2014,12/31/2014
28474331,MDG_0000000025,IRL,GRD,2015,99,99,2022-05-09T15:22:28Z,2015,1/1/2015,12/31/2015
28474332,MDG_0000000025,IRN,GRD,2016,99.3,99.3,2022-05-09T15:22:28Z,2016,1/1/2016,12/31/2016
28474333,MDG_0000000025,IRN,GRD,2017,100,100,2022-05-09T15:22:28Z,2017,1/1/2017,12/31/2017
28474334,MDG_0000000025,IRN,GTM,2000,41.4,41.4,2022-05-09T15:22:28Z,2000,1/1/2000,12/31/2000
28474335,MDG_0000000025,IRN,GTM,2001,41.4,41.4,2022-05-09T15:22:28Z,2001,1/1/2001,12/31/2001
28474336,MDG_0000000025,IRN,GTM,2002,41.4,41.4,2022-05-09T15:22:28Z,2002,1/1/2002,12/31/2002
28474337,MDG_0000000025,IRN,GTM,2007,31.4,31.4,2022-05-09T15:22:28Z,2007,1/1/2007,12/31/2007
28474338,MDG_0000000025,IRN,GTM,2009,51.5,51.5,2022-05-09T15:22:28Z,2008-2009,1/1/2008,12/31/2009
28474339,MDG_0000000025,IRN,GTM,2010,52.3,52.3,2022-05-09T15:22:28Z,2010,1/1/2010,12/31/2010
28474340,MDG_0000000025,IRN,GTM,2012,58.7,58.7,2022-05-09T15:22:28Z,2012,1/1/2012,12/31/2012
28474341,MDG_0000000025,IRN,GTM,2013,62.8,62.8,2022-05-09T15:22:28Z,2013,1/1/2013,12/31/2013
28474342,MDG_0000000025,IRN,GTM,2014,67,67,2022-05-09T15:22:28Z,2014,1/1/2014,12/31/2014
28474343,MDG_0000000025,IRN,GTM,2015,65.5,65.5,2022-05-09T15:22:28Z,2014-2015,1/1/2014,12/31/2015
28474344,MDG_0000000025,IRQ,GTM,2016,69.8,69.8,2022-05-09T15:22:29Z,2016,1/1/2016,12/31/2016
28474345,MDG_0000000025,IRQ,GTM,2017,69.6,69.6,2022-05-09T15:22:29Z,2017,1/1/2017,12/31/2017
28474346,MDG_0000000025,IRQ,GIN,2003,48.7,48.7,2022-05-09T15:22:29Z,2003,1/1/2003,12/31/2003
28474347,MDG_0000000025,IRQ,GIN,2005,38,38,2022-05-09T15:22:29Z,2005,1/1/2005,12/31/2005
28474348,MDG_0000000025,IRQ,GIN,2008,46.1,46.1,2022-05-09T15:22:29Z,2007-2008,1/1/2007,12/31/2008
28474349,MDG_0000000025,IRQ,GIN,2012,45.3,45.3,2022-05-09T15:22:29Z,2012,1/1/2012,12/31/2012
28474350,MDG_0000000025,IRQ,GIN,2016,62.7,62.7,2022-05-09T15:22:29Z,2016,1/1/2016,12/31/2016
28474351,MDG_0000000025,IRQ,GIN,2018,55.3,55.3,2022-05-09T15:22:29Z,2018,1/1/2018,12/31/2018
28474352,MDG_0000000025,IRQ,GUY,2000,82.9,82.9,2022-05-09T15:22:29Z,2000,1/1/2000,12/31/2000
28474353,MDG_0000000025,IRQ,GUY,2001,93.8,93.8,2022-05-09T15:22:29Z,2001,1/1/2001,12/31/2001
28474354,MDG_0000000025,IRQ,GUY,2004,95.9,95.9,2022-05-09T15:22:29Z,2004,1/1/2004,12/31/2004
28474355,MDG_0000000025,IRQ,GUY,2005,96.7,96.7,2022-05-09T15:22:29Z,2005,1/1/2005,12/31/2005
28474356,MDG_0000000025,ISL,GUY,2006,96.6,96.6,2022-05-09T15:22:29Z,2006,1/1/2006,12/31/2006
28474357,MDG_0000000025,ISL,GUY,2008,96,96,2022-05-09T15:22:29Z,2008,1/1/2008,12/31/2008
28474358,MDG_0000000025,ISL,GUY,2009,87.4,87.4,2022-05-09T15:22:29Z,2009,1/1/2009,12/31/2009
28474359,MDG_0000000025,ISL,GUY,2012,97.3,97.3,2022-05-09T15:22:29Z,2012,1/1/2012,12/31/2012
28474360,MDG_0000000025,ISL,GUY,2013,98.3,98.3,2022-05-09T15:22:29Z,2013,1/1/2013,12/31/2013
28474361,MDG_0000000025,ISL,GUY,2014,85.7,85.7,2022-05-09T15:22:29Z,2014,1/1/2014,12/31/2014
28474362,MDG_0000000025,ISL,GUY,2015,95.8,95.8,2022-05-09T15:22:29Z,2015,1/1/2015,12/31/2015
28474363,MDG_0000000025,ISL,GUY,2016,94.3,94.3,2022-05-09T15:22:29Z,2016,1/1/2016,12/31/2016
28474364,MDG_0000000025,ISL,GUY,2017,96.7,96.7,2022-05-09T15:22:29Z,2017,1/1/2017,12/31/2017
28474365,MDG_0000000025,ISL,GUY,2018,95.1,95.1,2022-05-09T15:22:29Z,2018,1/1/2018,12/31/2018
28474366,MDG_0000000025,ISL,GUY,2019,95,95,2022-05-09T15:22:29Z,2019,1/1/2019,12/31/2019
28474367,MDG_0000000025,ISL,GUY,2020,97.6,97.6,2022-05-09T15:22:29Z,2019-2020,1/1/2019,12/31/2020
28474368,MDG_0000000025,ISR,HTI,2000,23.8,23.8,2022-05-09T15:22:29Z,2000,1/1/2000,12/31/2000
28474369,MDG_0000000025,ISR,HTI,2005,26.1,26.1,2022-05-09T15:22:29Z,2005,1/1/2005,12/31/2005
28474370,MDG_0000000025,ISR,HTI,2006,26.1,26.1,2022-05-09T15:22:29Z,2005-2006,1/1/2005,12/31/2006
28474371,MDG_0000000025,ISR,HTI,2012,37.3,37.3,2022-05-09T15:22:29Z,2012,1/1/2012,12/31/2012
28474372,MDG_0000000025,ISR,HTI,2013,48.6,48.6,2022-05-09T15:22:29Z,2013,1/1/2013,12/31/2013
28474373,MDG_0000000025,ISR,HTI,2017,41.6,41.6,2022-05-09T15:22:29Z,2016-2017,1/1/2016,12/31/2017
28474374,MDG_0000000025,ISR,HND,2001,55.7,55.7,2022-05-09T15:22:29Z,2001,1/1/2001,12/31/2001
28474375,MDG_0000000025,ISR,HND,2006,66.3,66.3,2022-05-09T15:22:29Z,2005-2006,1/1/2005,12/31/2006
28474376,MDG_0000000025,ISR,HND,2012,82.8,82.8,2022-05-09T15:22:29Z,2011-2012,1/1/2011,12/31/2012
28474377,MDG_0000000025,ISR,HND,2015,72,72,2022-05-09T15:22:29Z,2015,1/1/2015,12/31/2015
28474378,MDG_0000000025,ISR,HND,2016,79,79,2022-05-09T15:22:29Z,2016,1/1/2016,12/31/2016
28474379,MDG_0000000025,ISR,HND,2017,74,74,2022-05-09T15:22:29Z,2017,1/1/2017,12/31/2017
28474380,MDG_0000000025,ITA,HND,2019,94.1,94.1,2022-05-09T15:22:29Z,2019,1/1/2019,12/31/2019
28474381,MDG_0000000025,ITA,HUN,2000,99.5,99.5,2022-05-09T15:22:29Z,2000,1/1/2000,12/31/2000
28474382,MDG_0000000025,ITA,HUN,2001,99.6,99.6,2022-05-09T15:22:29Z,2001,1/1/2001,12/31/2001
28474383,MDG_0000000025,ITA,HUN,2002,99.6,99.6,2022-05-09T15:22:29Z,2002,1/1/2002,12/31/2002
28474384,MDG_0000000025,ITA,HUN,2003,99.6,99.6,2022-05-09T15:22:29Z,2003,1/1/2003,12/31/2003
28474385,MDG_0000000025,ITA,HUN,2004,99.6,99.6,2022-05-09T15:22:29Z,2004,1/1/2004,12/31/2004
28474386,MDG_0000000025,ITA,HUN,2005,99.6,99.6,2022-05-09T15:22:29Z,2005,1/1/2005,12/31/2005
28474387,MDG_0000000025,ITA,HUN,2006,99.7,99.7,2022-05-09T15:22:29Z,2006,1/1/2006,12/31/2006
28474388,MDG_0000000025,ITA,HUN,2007,99.6,99.6,2022-05-09T15:22:29Z,2007,1/1/2007,12/31/2007
28474389,MDG_0000000025,ITA,HUN,2008,99.5,99.5,2022-05-09T15:22:29Z,2008,1/1/2008,12/31/2008
28474390,MDG_0000000025,ITA,HUN,2009,99.6,99.6,2022-05-09T15:22:30Z,2009,1/1/2009,12/31/2009
28474391,MDG_0000000025,ITA,HUN,2010,99.1,99.1,2022-05-09T15:22:30Z,2010,1/1/2010,12/31/2010
28474392,MDG_0000000025,JAM,HUN,2011,99,99,2022-05-09T15:22:30Z,2011,1/1/2011,12/31/2011
28474393,MDG_0000000025,JAM,HUN,2012,99,99,2022-05-09T15:22:30Z,2012,1/1/2012,12/31/2012
28474394,MDG_0000000025,JAM,HUN,2013,99.1,99.1,2022-05-09T15:22:30Z,2013,1/1/2013,12/31/2013
